src_ip,dst_ip,src_port,dst_port,protocol,protocol_name,packet_count,total_bytes,flow_duration,packet_rate,byte_rate,avg_pkt_size,std_pkt_size,min_pkt_size,max_pkt_size,avg_iat,std_iat,burstiness,entropy,is_outbound,suspicious_port,start_time,end_time,label,attack_type
192.168.253.108,79.195.174.37,60708,80,6,TCP,183,101760,115.01191741630768,1.5911394585101684,884.7778759453264,556.0655737704918,122.47409159745843,40.0,1500.0,0.6284804230399327,1.2821363805377326,0.11501870296594674,5.70236711974105,1,0,1705250883.0296726,1701637609.2211487,benign,benign
192.168.150.16,160.70.16.181,56021,53,17,UDP,32,3597,4.98548936314841,6.418627675055659,721.4938670992252,112.40625,16.93908064031831,60.0,512.0,0.15579654259838782,0.07914045381806493,3.3650224797549417,7.9448226275531395,1,1,1709617315.724783,1700668482.8586783,exfiltration,dns_tunneling
192.168.164.83,73.139.176.252,49562,80,6,TCP,272,110117,59.918638034328005,4.5394890291760035,1837.775417006522,404.84191176470586,86.09265709275111,40.0,1500.0,0.22028911042032354,0.927975736265189,0.14339270387358824,6.325006197009728,1,0,1706783106.084017,1707467332.3238711,benign,benign
192.168.68.68,88.174.93.201,51757,80,6,TCP,60,160728,1.8902225717900436,31.742293683002583,85031.25631802733,2678.8,276.02807879640835,40.0,1500.0,0.03150370952983406,0.06081595267439613,1.0637654989122955,4.7500196109026405,0,0,1703845007.6625729,1706674392.7567127,benign,benign
192.168.53.112,89.54.129.86,62733,53,17,UDP,32,3594,5.526584044156305,5.790195126741288,650.311290172131,112.3125,20.7021077327665,60.0,512.0,0.17270575137988453,0.06540678698218279,3.2886638457895576,7.953015596015742,1,1,1707274215.1856441,1709892949.7349496,exfiltration,dns_tunneling
192.168.160.50,67.148.23.22,59030,443,6,TCP,16525,44826488,717.7037560408006,23.024820284012243,62458.20454846786,2712.6467776096824,390.0310138331872,40.0,1500.0,0.04343139219611501,0.004181691776390583,0.37102639967875434,7.980239408237195,1,1,1708389292.9042003,1701825134.0722413,exfiltration,https_upload
192.168.219.62,54.87.119.223,61168,5432,6,TCP,90,53224,23.95304372800985,3.7573513004010075,2222.014062361591,591.3777777777777,264.72606280513247,40.0,1500.0,0.26614493031122055,0.7587263373795732,0.8238272815892008,6.194039604496759,0,0,1707311359.766528,1707829606.4990263,benign,benign
192.168.170.69,60.249.7.69,55477,25,6,TCP,439,26357,69.06447914004205,6.356378929751133,381.6288825773363,60.03872437357631,114.24330267213485,40.0,1500.0,0.15732227594542608,0.6084387574476122,0.6904292814081187,4.154259604013933,0,0,1706237137.3637285,1706031506.7408743,benign,benign
192.168.212.161,198.155.191.170,52037,443,6,TCP,46585,18655872,1777.392585622993,26.209741380051675,10496.202218296607,400.469507352152,246.54385507839862,40.0,1500.0,0.03815375304546513,0.006215249873869374,0.4764772175211691,7.979837744071674,1,1,1701315547.2645757,1702946635.0782053,exfiltration,https_upload
192.168.58.27,62.4.37.172,61006,53,17,UDP,57,657,1.8710076293321147,30.46486775703156,351.14768625210064,11.526315789473685,11.648100512821925,60.0,512.0,0.03282469525144061,0.26386502540028645,2.0068676029514734,7.694713353884338,1,1,1707129692.3770592,1701578098.3384736,exfiltration,dns_tunneling
192.168.52.86,60.154.75.167,64467,3306,6,TCP,241,157601,36.16542971593721,6.663822382118614,4357.7803786069535,653.9460580912863,17.090743855784314,40.0,1500.0,0.15006402371758176,0.4410956244134471,1.0966849348240102,5.695675897382493,1,0,1705635232.3696954,1704956069.0236707,benign,benign
192.168.207.78,173.157.121.49,61350,22,6,TCP,4,194050,119.3212921564721,0.03352293566142911,1626.2814162750797,48512.5,48.95527828747929,40.0,1500.0,29.830323039118024,0.8932556394728267,0.569752047902004,4.702649447228387,0,0,1704504726.5286036,1701431041.744929,benign,benign
192.168.151.151,161.55.4.103,55226,53,17,UDP,58,686,17.829397496486624,3.2530544013856444,38.47578136811296,11.827586206896552,21.120518566230146,60.0,512.0,0.30740340511183833,0.4859066427968015,3.3330316526322474,7.738192962700618,1,1,1701808555.0365145,1700173776.6382039,exfiltration,dns_tunneling
192.168.223.154,166.196.143.150,57459,53,17,UDP,49,7941,25.183389317105476,1.9457269783268376,315.3268966304779,162.0612244897959,11.48339264227495,60.0,512.0,0.5139467207572546,0.3211171054691013,3.539462718694163,7.981067719414467,1,1,1700483495.148559,1701516667.251245,exfiltration,dns_tunneling
192.168.192.250,182.240.245.139,55013,5432,6,TCP,487,57813,65.67416738713558,7.415396637299352,880.3004636389886,118.71252566735113,299.72723607315726,40.0,1500.0,0.1348545531563359,1.2771814921123004,1.1480279774506135,4.125235132810458,1,0,1706430907.6917725,1705110094.6288812,benign,benign
192.168.6.211,91.121.123.208,53541,993,6,TCP,479,8985,38.076659261389175,12.579885139390885,235.97133189441985,18.757828810020875,111.06664679277348,40.0,1500.0,0.0794919817565536,1.1663942631312294,0.7505609847722737,5.250109135014885,0,0,1709771119.2046108,1705163912.6495569,benign,benign
192.168.223.44,43.53.159.147,63196,22,6,TCP,207,198852,85.81403201034733,2.412192914732642,2317.2434081179485,960.6376811594203,32.89536521441239,40.0,1500.0,0.41456054111278906,1.7019107387020511,0.5803687413631351,6.089600316675552,1,0,1704062266.139725,1703398667.6060567,benign,benign
192.168.152.68,217.62.245.149,51287,443,6,TCP,19101,40890086,2444.2463981574947,7.814678591486762,16729.117829865063,2140.7301188419456,152.7216552023367,40.0,1500.0,0.12796431590793647,0.007662245736802995,1.1708941547733076,7.978438611466825,1,1,1705077803.0508564,1708520842.3026655,exfiltration,https_upload
192.168.186.128,250.246.247.66,63583,80,6,TCP,24,189094,50.844377914867096,0.4720285896738704,3719.073922324619,7878.916666666667,259.26392962470436,40.0,1500.0,2.1185157464527955,0.8970564567529339,0.49128232299826546,6.255369317375434,1,0,1708554753.6341789,1703898925.7094166,benign,benign
192.168.244.74,163.16.172.147,54582,80,6,TCP,476,187693,23.458396413390588,20.29124206155406,8001.101042561483,394.31302521008405,197.46384103690184,40.0,1500.0,0.04928234540628275,0.37419754444424935,1.4127876055503712,5.662935941124225,0,0,1702551865.1229355,1707111634.757599,benign,benign
192.168.236.92,60.126.29.170,50805,443,6,TCP,188,80174,50.02055932139204,3.758454574489314,1602.8209417824798,426.4574468085106,113.55875759873048,40.0,1500.0,0.2660668049010215,1.4103862006738965,0.5052795581288057,4.508397787971623,1,0,1708354678.4422638,1709643722.2147706,benign,benign
192.168.27.53,224.74.240.222,60469,53,17,UDP,13,2858,17.551846907396374,0.7406627956925593,162.8318669299488,219.84615384615384,9.596283398198109,60.0,512.0,1.350142069799721,0.20641045888058898,1.725275611971532,7.930572791305033,1,1,1700042464.454796,1709200622.2478826,exfiltration,dns_tunneling
192.168.172.183,191.119.177.138,55452,587,6,TCP,65,1084,117.86787723958088,0.5514649243057084,9.196738122267506,16.676923076923078,104.05859802905542,40.0,1500.0,1.8133519575320136,1.4342002331930537,1.1033982114481222,5.977417211818548,0,0,1705686598.1784832,1702946294.1993897,benign,benign
192.168.239.131,179.126.232.98,49867,443,6,TCP,14708,43827378,2932.1699365196278,5.01608034950997,14947.079790341688,2979.832608104433,423.7599545131471,40.0,1500.0,0.19935884800922135,0.00562781543919555,0.7263490924940652,7.980916463591157,1,1,1709289276.7559206,1702294408.2875757,exfiltration,https_upload
192.168.190.172,241.212.209.58,52508,22,6,TCP,76,128511,4.943304664066042,15.374330567254038,25996.981520110312,1690.9342105263158,54.66084520337921,40.0,1500.0,0.0650434824219216,0.11887798666533425,0.9147567118517723,6.17060257615203,1,0,1701092836.0843637,1704648273.8322382,benign,benign
192.168.36.66,119.183.231.82,56548,53,17,UDP,14,2449,29.234939329673963,0.4788790509234873,83.76962826511574,174.92857142857142,17.40811705165054,60.0,512.0,2.088209952119569,0.17106909948007412,3.882557980780881,7.926984231896603,1,1,1704957042.865327,1709797534.0285802,exfiltration,dns_tunneling
192.168.89.160,187.223.81.158,51299,587,6,TCP,304,73643,43.06161665701612,7.059651346147699,1710.1773160669572,242.24671052631578,211.9963926223703,40.0,1500.0,0.14165005479281617,0.9257222568566917,1.0641435887447717,5.88048085348353,1,0,1706636170.1755834,1700067078.9722092,benign,benign
192.168.143.99,193.15.90.90,55235,443,6,TCP,442,313062,54221.17005189793,0.008151797528104587,5.773796465482983,708.2850678733032,24.569003676317813,40.0,200.0,122.67233043415821,28.11491242255685,2.215168588810709,7.899407477064319,1,1,1706271860.8721952,1706724105.7762043,suspicious,slow_exfil
192.168.28.197,142.149.109.245,54183,53,17,UDP,37,4416,3.0840623105532288,11.997163570071587,1431.8776844712465,119.35135135135135,25.565584536636404,60.0,512.0,0.08335303542035753,0.05650877206630271,2.9245350923206077,7.960364438863811,1,1,1703743768.3171043,1700849899.5984232,exfiltration,dns_tunneling
192.168.208.38,153.7.91.3,56408,8080,6,TCP,323,26698,114.07835900908078,2.8313871518285847,234.0321182028469,82.656346749226,200.82937001139274,40.0,1500.0,0.3531837740219219,0.8544367876729063,1.1243418968549048,6.247433763291259,0,0,1708299866.4898489,1702041977.1812742,benign,benign
192.168.202.2,72.39.64.26,57366,53,17,UDP,43,7981,21.956798283580028,1.9583911754637164,363.4865109622307,185.6046511627907,10.097592546971018,60.0,512.0,0.5106232158972099,0.2633505528183627,3.8888884181314634,7.973214852696019,1,1,1703071600.1047199,1706032919.3393323,exfiltration,dns_tunneling
192.168.232.175,228.182.235.70,52226,587,6,TCP,489,102949,97.83373185959456,4.998276061898417,1052.285321669489,210.52965235173824,72.01721788223976,40.0,1500.0,0.20006898130796436,0.3970835860005565,0.8332950672650323,3.2389208694316522,0,0,1701356263.1136582,1706592891.947529,benign,benign
192.168.0.180,239.91.169.101,55965,443,6,TCP,8024,45343498,2462.1538928125997,3.25893520442539,18416.191665502527,5650.984297108674,297.1702959034817,40.0,1500.0,0.306848690529985,0.006441004744154641,0.8812914810511123,7.983231717833373,1,1,1703819818.7653213,1703860993.4950478,exfiltration,https_upload
192.168.205.69,18.103.35.83,56755,31337,6,TCP,437,1088331,338.0066608814771,1.2928739299407923,3219.8507483899143,2490.4599542334095,391.54376878909636,40.0,1500.0,0.7734706198660803,0.04593709559866995,2.6335218776104528,7.957038522164725,1,1,1702167409.1474178,1705752799.8265138,exfiltration,covert_high_entropy
192.168.177.65,109.2.167.184,62611,443,6,TCP,17190,8114880,2731.9049345636613,6.292312657924014,2970.4108284778604,472.0698080279232,258.08315431291464,40.0,1500.0,0.15892407996298205,0.003194281377653862,0.5244846097417065,7.979459187013666,1,1,1704945963.6704018,1700599514.057232,exfiltration,https_upload
192.168.193.77,38.144.130.144,49543,25,6,TCP,78,198605,77.93238329592027,1.0008676329559045,2548.427131323172,2546.2179487179487,36.14915431226433,40.0,1500.0,0.999133119178465,0.16302125501769021,0.18006711097070163,5.711529593730136,1,0,1703576796.0085318,1706978726.9663866,benign,benign
192.168.21.28,67.100.137.1,59621,80,6,TCP,287,186024,61.080316581314285,4.698731376382537,3045.5637824396695,648.1672473867595,289.0683147367983,40.0,1500.0,0.21282340272234943,0.9881295740668121,1.3842420812030929,5.855512075908705,1,0,1708574372.0165,1702358308.9454901,benign,benign
192.168.205.219,22.33.241.132,56738,80,6,TCP,102,7145,87.76724314292606,1.1621647934628225,81.40850440482222,70.04901960784314,192.76829354216662,40.0,1500.0,0.8604631680679026,0.04749761980341375,0.49019425277887585,3.4386410342105775,1,0,1708862183.133894,1702714458.1193976,benign,benign
192.168.212.57,34.207.251.43,60029,8080,6,TCP,457,94463,1.3522985028943577,337.943138309975,69853.66011854522,206.70240700218818,131.30042257622637,40.0,1500.0,0.002959077686858551,0.6494869226190686,1.2176911378638056,6.453190711337376,0,0,1709576934.0801542,1708752945.0051475,benign,benign
192.168.37.213,233.189.5.160,60980,9001,6,TCP,4383,4560211,438.17176395809264,10.002926615826382,10407.35933964961,1040.4314396532056,64.43084372038507,40.0,1500.0,0.09997074240431043,0.03497628290578938,2.9656577852270276,7.958129862724136,1,1,1701528531.1205027,1706996883.676067,exfiltration,covert_high_entropy
192.168.180.44,1.184.232.9,58808,22,6,TCP,152,144532,43.53943895078173,3.491087704915658,3319.5650537294073,950.8684210526316,71.1198418664988,40.0,1500.0,0.28644367730777454,0.5053229634305457,0.2737963312364469,4.270768489412963,1,0,1702302085.8804538,1709406473.9395144,benign,benign
192.168.189.208,95.40.49.27,60599,8080,6,TCP,403,70399,62.497265249020664,6.448282151134846,1126.4332882326105,174.68734491315138,204.84739987199265,40.0,1500.0,0.15508006265265672,1.5912548769804422,0.9254747940674429,4.190486337909678,1,0,1707738497.61319,1703927138.5395699,benign,benign
192.168.92.113,168.249.200.190,65022,80,6,TCP,350,29856,26.976245480165595,12.974377782013404,1106.7514944565492,85.30285714285715,77.11670694867307,40.0,1500.0,0.07707498708618742,0.6440516479857804,1.0027223139682995,6.32243436969436,0,0,1705712190.7733371,1708086888.9560142,benign,benign
192.168.139.97,217.110.50.172,55215,53,17,UDP,31,6498,25.54139357377934,1.2137160766288193,254.41055051400218,209.61290322580646,24.326435116246778,60.0,512.0,0.8239159217348174,0.49613038266926696,2.1500819438468497,7.970329550464968,1,1,1700145445.748628,1708053054.9858372,exfiltration,dns_tunneling
192.168.36.202,118.36.237.132,60154,993,6,TCP,376,137125,6.633715962636458,56.680147615268886,20670.918196126986,364.6941489361702,193.44565373793628,40.0,1500.0,0.01764286160275654,0.1267970959281226,1.4222731988518462,5.834192126667841,0,0,1702077307.3536959,1706828948.6630733,benign,benign
192.168.167.239,235.217.46.85,50093,8080,6,TCP,318,137213,10.666322313421565,29.81346247148904,12864.13404434096,431.4874213836478,91.24013241310789,40.0,1500.0,0.033541894067363416,1.6858279162439902,1.0181403106865023,5.897002166608901,0,0,1709666942.4410293,1703426817.195547,benign,benign
192.168.38.41,193.171.206.69,65495,587,6,TCP,298,60498,54.16135721201319,5.5020777790609445,1116.9956425423793,203.01342281879195,57.03218113369753,40.0,1500.0,0.18174952084568186,0.6654218929372931,0.5637514844358593,5.213561821417752,0,0,1704541790.1170228,1701904238.8946419,benign,benign
192.168.52.106,49.142.72.237,52293,53,17,UDP,50,3672,23.831201075577237,2.0980898042625786,154.0837152250438,73.44,9.890874954667705,60.0,512.0,0.47662402151154476,0.22663074346113452,2.698705755509457,7.94816177930144,1,1,1707069466.2870605,1700253454.1431246,exfiltration,dns_tunneling
192.168.149.39,73.126.42.232,63675,25,6,TCP,85,122877,73.54491711371581,1.1557562824983845,1670.7748791123997,1445.6117647058823,175.1387418754299,40.0,1500.0,0.8652343189848919,0.4248742962721552,0.6786606744736094,5.176817653988853,1,0,1704753761.1660237,1704238950.1317348,benign,benign
192.168.173.20,15.103.20.64,57828,53,17,UDP,37,7502,10.588664395429854,3.4943028335065067,708.4935096477246,202.75675675675674,28.84357855521612,60.0,512.0,0.28618011879540145,0.2347337351101615,2.8970679207888725,7.9746678158229365,1,1,1708991662.3878436,1702977346.5783463,exfiltration,dns_tunneling
192.168.95.9,122.179.192.40,54575,53,17,UDP,46,3276,21.212784305451272,2.1685036409001195,154.4351723388868,71.21739130434783,13.065860771291748,60.0,512.0,0.4611474849011146,0.14161928533228238,3.940880113571477,7.940317262353071,1,1,1702095700.2508216,1706841659.7343364,exfiltration,dns_tunneling
192.168.217.110,228.146.59.186,53253,8443,6,TCP,1395,149393,19.560833478508247,71.31597953291231,7637.353498466214,107.09175627240144,253.4883743798953,40.0,1500.0,0.014022102851977239,0.03679043058177849,2.912957990696696,7.962113528916496,1,1,1707098587.9638302,1700043996.9862533,exfiltration,covert_high_entropy
192.168.224.220,233.229.223.47,64112,1337,6,TCP,4386,3874921,7.395460009712239,593.066556271009,523959.42847519706,883.4749202006384,109.40970603150197,40.0,1500.0,0.0016861513930032464,0.08139216651245927,0.9117375826235915,7.962666018762835,1,1,1709875263.4561028,1701895851.2184815,exfiltration,covert_high_entropy
192.168.206.215,52.135.109.19,54906,9001,6,TCP,1045,4069568,269.77716286527226,3.8735673134863418,15084.924004602857,3894.3234449760766,260.63397678633135,40.0,1500.0,0.2581599644643754,0.02927875894710952,2.4885498698874384,7.9621671660951785,1,1,1700215110.740991,1700076532.050266,exfiltration,covert_high_entropy
192.168.228.135,139.109.141.17,50094,8080,6,TCP,266,196408,8.085815439572885,32.89711495245937,24290.43817136331,738.375939849624,183.40564880472945,40.0,1500.0,0.03039780240440934,0.8588744279684458,1.0926610823282121,6.1864431894106895,1,0,1707108876.8272948,1702868944.004368,benign,benign
192.168.166.251,94.133.78.9,55678,587,6,TCP,213,120627,17.506773098103853,12.166719635103393,6890.3046451813,566.3239436619718,204.56046606266216,40.0,1500.0,0.08219142299579274,0.44997117138554493,1.450228931742007,4.3202900718253385,0,0,1704252936.9789093,1700210890.2050295,benign,benign
192.168.84.172,121.183.95.55,60180,25,6,TCP,148,46217,60.14260932355598,2.460817740776555,768.4568481450679,312.27702702702703,198.6580664882153,40.0,1500.0,0.4063689819159188,0.00587612153012957,0.96586317762104,6.394122293595573,0,0,1703752336.4158792,1707063506.5682924,benign,benign
192.168.248.219,230.156.183.66,53337,443,6,TCP,831,34313769,580.06047137825,1.4326092554203984,59155.50307792725,41292.14079422383,195.88100112292886,40.0,1500.0,0.6980270413697353,0.0013191319308162588,0.4403152643126585,7.982098032689897,1,1,1702232094.527416,1704754544.0457172,exfiltration,https_upload
192.168.56.81,150.170.238.146,64171,4444,6,TCP,2673,4458817,735.2009418254005,3.635740717855063,6064.759640989285,1668.0946502057614,79.41047096980544,40.0,1500.0,0.2750471162833522,0.06303820421835656,1.0877343040743386,7.969861001671546,1,1,1705416622.3618648,1705235254.2400203,exfiltration,covert_high_entropy
192.168.20.211,28.136.6.29,61174,53,17,UDP,43,3202,22.697539949198887,1.8944784367046654,141.07255707740322,74.46511627906976,5.58879586808997,60.0,512.0,0.5278497662604392,0.18939309635836477,3.0530374626428984,7.936918412604741,1,1,1705701229.946324,1705097769.8385592,exfiltration,dns_tunneling
192.168.29.102,172.70.8.104,57290,8080,6,TCP,284,110667,28.92882587715484,9.81719760096712,3825.4922778388313,389.6725352112676,62.428720219550144,40.0,1500.0,0.1018620629477283,0.3712734663530453,0.5952708127151924,5.899375584248202,1,0,1700604387.8497815,1700749239.021705,benign,benign
192.168.243.114,76.180.228.5,61022,9001,6,TCP,3257,2124836,572.4735925721569,5.689345399088386,3711.6751367569445,652.390543444888,378.1131170816021,40.0,1500.0,0.1757671454013377,0.0631773531990462,2.1787916981108806,7.969526829300871,1,1,1704280807.8569615,1702216609.9964182,exfiltration,covert_high_entropy
192.168.142.245,225.188.215.201,52912,22,6,TCP,361,185489,104.33642644142562,3.4599613223543275,1777.7971349644927,513.819944598338,164.11991802428702,40.0,1500.0,0.28902057185990476,1.4727369574901104,1.4665435109824259,6.242199286863509,1,0,1703271145.339451,1703423571.142683,benign,benign
192.168.93.100,102.227.143.38,60944,993,6,TCP,152,34622,113.70479660392242,1.336794968548904,304.4902329019747,227.77631578947367,157.59090400789273,40.0,1500.0,0.7480578723942264,1.8142655674921075,0.6870213830989342,5.5847874944032,0,0,1703423624.3330007,1704081633.9777358,benign,benign
192.168.148.60,84.178.235.107,51494,4444,6,TCP,763,859435,203.82117725521425,3.743477543771672,4216.612873959904,1126.389252948886,190.41478340304099,40.0,1500.0,0.26713129391246954,0.03675822675901703,2.148882495016391,7.9635986784467825,1,1,1703210326.4617908,1701554482.2031534,exfiltration,covert_high_entropy
192.168.138.222,220.21.77.141,57194,443,6,TCP,132,138137,22.020463508131154,5.994424229592552,6273.119543963836,1046.4924242424242,163.55812182974708,40.0,1500.0,0.16682169324341783,0.6159854483235615,1.1337874694975634,3.7187501394450315,1,0,1707608110.2822125,1706059213.3757238,benign,benign
192.168.2.168,1.179.133.154,59144,22,6,TCP,387,195077,4.143717478297778,93.39439815259269,47077.7752155383,504.0749354005168,74.09910648840126,40.0,1500.0,0.010707280305679013,0.1810979493746395,1.083963922038314,4.88539635327928,0,0,1709707859.4124355,1705250226.6162882,benign,benign
192.168.173.242,171.29.128.208,49801,25,6,TCP,190,85640,98.93191461189139,1.9205127156930857,865.6458366945045,450.7368421052632,68.3249993746989,40.0,1500.0,0.5206942874310073,0.28146400944500216,0.18959533015119492,5.257269931009622,1,0,1707877301.9169636,1701151405.578143,benign,benign
192.168.122.68,73.237.174.39,51365,53,17,UDP,57,1203,29.718288628488505,1.9180108488938605,40.480123705602004,21.105263157894736,11.182812067389161,60.0,512.0,0.5213734847103246,0.040307014244999086,1.603677261649434,7.8309341397002985,1,1,1708141434.7250235,1709058783.843397,exfiltration,dns_tunneling
192.168.159.151,203.38.95.207,63768,587,6,TCP,318,110621,100.32478416729144,3.169705299038924,1102.6288361163045,347.8647798742138,86.6155823382376,40.0,1500.0,0.3154867426644385,0.11506077494699042,1.0344005658182476,5.424595250934079,0,0,1703683710.8259351,1706520519.7402096,benign,benign
192.168.91.64,218.187.157.242,61979,8080,6,TCP,352,45148,66.72095921491061,5.275703529174324,676.6689287930749,128.26136363636363,126.44082397728009,40.0,1500.0,0.18954817958781423,1.2148082582432886,1.4884781879537854,5.993590837560406,1,0,1705684374.1137571,1701150335.0705109,benign,benign
192.168.142.137,207.139.70.15,58150,25,6,TCP,114,161372,50.60840968848323,2.252590047814574,3188.6400104906447,1415.5438596491229,169.3938051010416,40.0,1500.0,0.4439334183200283,1.2056786639992443,0.17768038113404055,3.4210000030463266,1,0,1701611922.4292336,1703020547.9162343,benign,benign
192.168.11.120,207.245.185.21,55846,22,6,TCP,219,113423,25.055138743600896,8.740721903044053,4526.935618305779,517.9132420091324,182.4637748561041,40.0,1500.0,0.11440702622648811,0.8730567953714891,0.9106225537062489,4.619206118189559,0,0,1706809666.0012517,1705077100.7697544,benign,benign
192.168.4.16,156.213.156.184,49653,9001,6,TCP,1287,303813,400.316178869189,3.214958744948832,758.9326038687952,236.06293706293707,235.67869149753253,40.0,1500.0,0.3110459820273419,0.017572302542474386,2.6638584813127646,7.961490739182604,1,1,1703130170.0537593,1702735941.7502205,exfiltration,covert_high_entropy
192.168.204.199,234.130.119.108,64455,53,17,UDP,47,1398,4.658026319756049,10.090110440265072,300.1271147976717,29.74468085106383,10.564088427640185,60.0,512.0,0.09910694297353295,0.4338092773515671,2.956150962177012,7.859805650977649,1,1,1700680329.2798693,1708778341.264532,exfiltration,dns_tunneling
192.168.33.210,15.230.100.75,50028,5432,6,TCP,68,3001,29.8584493139506,2.2774123091592946,100.5075638203977,44.13235294117647,186.31485555607202,40.0,1500.0,0.43909484285221473,1.01730516145143,1.1897496846052387,5.444115518664589,1,0,1702387126.1336145,1708125807.9114733,benign,benign
192.168.82.51,17.150.146.86,55654,443,6,TCP,289,1844087,15311.112306514971,0.018875179948685292,120.44108638765125,6380.923875432526,9.669374491516823,40.0,200.0,52.97962735818329,8.038042742111275,1.9103257474525575,7.901291533502638,1,1,1702217094.9679143,1706346352.0397744,suspicious,slow_exfil
192.168.76.117,168.164.106.245,52794,443,6,TCP,269,173001,6.080823603763401,44.23742859988848,28450.257937581067,643.1263940520446,226.1107149510677,40.0,1500.0,0.02260529220729889,0.5213203291026766,0.3273181453848135,6.4576296074683075,0,0,1707292632.7916474,1706428104.714895,benign,benign
192.168.106.215,45.240.202.107,64357,25,6,TCP,297,175436,114.8295173092613,2.5864429892195164,1527.795327463687,590.6936026936027,209.5357622723427,40.0,1500.0,0.3866313714116542,0.21954325233242064,0.5571578953738372,6.486721635580521,1,0,1706017481.209158,1709981488.3041606,benign,benign
192.168.41.252,217.74.65.63,64204,25,6,TCP,426,56277,74.29809918037262,5.733659470423393,757.4487183498059,132.1056338028169,141.79265478661077,40.0,1500.0,0.17440868352200145,1.2072454842123097,1.478509347064701,5.705280858473494,0,0,1708131593.4582012,1703184041.8199346,benign,benign
192.168.208.155,85.219.68.219,60585,443,6,TCP,362,102513,53.33684690758414,6.787052872233549,1921.9921300864028,283.18508287292815,230.20547186472834,40.0,1500.0,0.14733935609829873,0.912549389077226,0.7692411269585098,3.502892551556461,1,0,1707018280.9381306,1709923176.7457457,benign,benign
192.168.229.152,157.1.71.69,53818,443,6,TCP,1199,1200357,80343.06538910838,0.01492350328174734,14.940393351766799,1001.1317764804004,22.761071971102748,40.0,200.0,67.00839481994026,38.30545542253945,3.057103273837604,7.912698101574283,1,1,1705411782.7512648,1708878281.5267696,suspicious,slow_exfil
192.168.113.212,38.133.229.101,51862,31337,6,TCP,3703,1767269,724.2795148242648,5.112667035596714,2440.0372560982905,477.2533081285444,37.72009359496704,40.0,1500.0,0.19559263160255597,0.01372789207301281,1.5371511312237192,7.959840409818363,1,1,1708046532.7932699,1704245784.5018563,exfiltration,covert_high_entropy
192.168.252.47,100.140.5.62,58765,8080,6,TCP,423,53666,8.588786919646346,49.25026129503951,6248.3794861928845,126.86997635933807,153.51823456217656,40.0,1500.0,0.020304460802946442,0.4314186873428052,0.7866265470225009,5.032925398414271,1,0,1709994776.1402879,1703321150.147983,benign,benign
192.168.180.20,117.188.57.251,62391,5432,6,TCP,290,138438,46.255853630656134,6.269476774022868,2992.875260835096,477.3724137931035,178.10276859991723,40.0,1500.0,0.15950294355398667,1.253905362589994,0.5946053692117255,5.925520399442526,1,0,1706794852.182581,1707703964.452371,benign,benign
192.168.13.73,202.135.102.15,55404,53,17,UDP,49,4483,12.960067453556997,3.780844519181229,345.90869345896834,91.48979591836735,19.967655567400737,60.0,512.0,0.26449117252157134,0.13770045539426087,3.778305169748448,7.955043733733822,1,1,1701401822.5085864,1704683765.146748,exfiltration,dns_tunneling
192.168.163.206,238.87.100.222,60509,80,6,TCP,83,137288,69.51471096538651,1.19399187376796,1974.9488718777795,1654.0722891566265,55.680114407718925,40.0,1500.0,0.8375266381371869,0.6136542742598413,0.1488821085518451,4.429808345475491,0,0,1702812459.6687424,1706601199.9656448,benign,benign
192.168.89.93,53.244.89.126,64417,3306,6,TCP,114,5489,82.18578576519631,1.3871011749610385,66.78770481895737,48.14912280701754,266.5574186896032,40.0,1500.0,0.7209279453087396,0.587047121820127,0.776296148762037,6.219519036531224,0,0,1706706345.606746,1706372826.6237872,benign,benign
192.168.1.153,100.108.220.174,61617,9001,6,TCP,4860,1016988,383.9513046588348,12.657855152539252,2648.7421390680224,209.2567901234568,193.07205712122826,40.0,1500.0,0.07900232606148863,0.04207102281960407,2.484158464254202,7.9670698260171555,1,1,1700739403.9742973,1707034670.9096618,exfiltration,covert_high_entropy
192.168.147.114,152.117.252.8,57573,443,6,TCP,1795,329041,82206.74007493936,0.021835192568926645,4.002603675806235,183.30974930362117,18.07106104455375,40.0,200.0,45.79762678269602,56.81649696724058,1.2601849541464252,7.888589671373266,1,1,1703386445.5653079,1702243058.9492173,suspicious,slow_exfil
192.168.220.150,123.198.39.88,55920,9001,6,TCP,2553,3338330,336.86273047885413,7.578754694444476,9910.060383511487,1307.6106541323932,29.159135031313703,40.0,1500.0,0.13194779885579871,0.017345868090696045,0.8101182788254412,7.9639665157906885,1,1,1700818792.6846023,1703384867.5784428,exfiltration,covert_high_entropy
192.168.120.131,139.163.201.155,56366,8443,6,TCP,758,2447864,260.76732712059834,2.9068058808205066,9387.15761299315,3229.372031662269,189.29958099058294,40.0,1500.0,0.3440202204757234,0.007672887288136621,0.8680154053288189,7.965264658322233,1,1,1704571973.701687,1708190671.5817225,exfiltration,covert_high_entropy
192.168.4.192,125.183.168.110,54208,587,6,TCP,404,91264,21.220966224878413,19.037775929654433,4300.652431792036,225.9009900990099,179.3884109846933,40.0,1500.0,0.05252714412098617,1.3000433565080851,0.21822204959584474,5.998149994323314,1,0,1704158074.021706,1700416162.0764923,benign,benign
